"ID";"ReportDate";"TotalInfringementsAmount";"global_id";"SpeedLimitInfringementsAmount";"BusLaneOffenceAmount";"TTKOffenceAmount";"ParkingOffenceAmount";"FormalizedTotalInfringements";"FormalizedSpeedLimitInfringementsAmount";"FormalizedBusLaneOffenceAmount";"FormalizedTTKOffenceAmount";"FormalizedParkingOffenceAmount";
"3350";"01.04.2022";"996505";"2369450049";"93137";"895194";"780";"7394";"64213";"56602";"907";"41";"6663";
"3351";"02.04.2022";"460975";"2369450050";"48944";"407905";"334";"3792";"36336";"32532";"223";"12";"3569";
"3352";"03.04.2022";"453561";"2369450051";"69881";"383308";"372";"0";"47905";"47696";"187";"22";"0";
"3353";"04.04.2022";"862396";"2369450052";"88892";"761612";"750";"11142";"64108";"53150";"639";"25";"10294";
"3354";"05.04.2022";"961325";"2369450053";"78955";"872979";"779";"8612";"51854";"43152";"1109";"41";"7552";
"3355";"06.04.2022";"877931";"2369450054";"66585";"802470";"573";"8303";"45573";"36968";"1034";"35";"7536";
"3356";"07.04.2022";"984306";"2369450055";"66599";"908146";"623";"8938";"44126";"34622";"1126";"46";"8332";
"3357";"08.04.2022";"1028332";"2369450056";"88324";"931866";"688";"7454";"55500";"48110";"972";"40";"6378";
"3358";"09.04.2022";"896701";"2369450057";"91947";"800833";"379";"3542";"60669";"56871";"684";"35";"3079";
"3359";"10.04.2022";"724244";"2369450058";"96824";"627154";"266";"0";"61694";"61171";"501";"22";"0";
"3360";"11.04.2022";"992702";"2369450059";"68833";"913507";"599";"9763";"45280";"35745";"739";"26";"8770";
"3361";"12.04.2022";"1034955";"2369450060";"83079";"942172";"626";"9078";"53643";"44690";"847";"54";"8052";
"3362";"13.04.2022";"1049945";"2369450061";"92896";"948396";"684";"7969";"58535";"50477";"951";"52";"7055";
"3363";"14.04.2022";"1078266";"2369450062";"95696";"972460";"659";"9451";"63864";"54795";"969";"51";"8049";
"3364";"15.04.2022";"1164389";"2369450063";"94198";"1062712";"749";"6730";"59540";"52350";"1178";"53";"5959";
"3365";"16.04.2022";"940744";"2369450064";"78709";"857575";"514";"3946";"51768";"47577";"691";"35";"3465";
"3366";"17.04.2022";"775801";"2369450065";"118522";"656953";"326";"0";"75873";"75455";"402";"16";"0";
"3367";"18.04.2022";"1001258";"2369450066";"100663";"890362";"564";"9669";"66749";"57240";"690";"32";"8787";
"3368";"19.04.2022";"1074110";"2369450067";"101166";"963862";"684";"8398";"66571";"57381";"900";"47";"8243";
"3369";"20.04.2022";"1082536";"2369450068";"94398";"980127";"0";"8011";"60958";"52931";"969";"0";"7058";
"3370";"21.04.2022";"1121110";"2369450069";"78833";"1033659";"0";"8618";"51046";"41880";"1109";"0";"8057";
"3371";"22.04.2022";"1123691";"2369450070";"102439";"1015326";"722";"5204";"62483";"56790";"905";"0";"4788";
"3372";"23.04.2022";"938367";"2369450071";"117452";"816430";"440";"4045";"77988";"73736";"563";"31";"3658";
"3373";"24.04.2022";"749604";"2369450072";"109907";"639453";"244";"0";"68439";"68010";"411";"18";"0";
"3374";"25.04.2022";"1023361";"2369450073";"89678";"922833";"627";"10223";"58610";"49150";"660";"36";"8764";
"3375";"26.04.2022";"1079117";"2369450074";"96853";"972455";"777";"9032";"62851";"53489";"1035";"81";"8246";
"3376";"27.04.2022";"1134560";"2369450075";"94033";"1031043";"934";"8550";"59315";"50697";"1047";"22";"7549";
"3377";"28.04.2022";"1131251";"2369450076";"93493";"1029245";"913";"7600";"58734";"51021";"1040";"16";"6657";
"3378";"29.04.2022";"1173447";"2369450077";"95345";"1070462";"750";"6890";"60998";"52987";"1320";"53";"6638";
"3379";"30.04.2022";"951895";"2369450079";"112898";"834676";"627";"3694";"73207";"68747";"770";"38";"3652";
"3380";"01.05.2022";"673200";"2372687396";"132903";"539871";"426";"0";"82890";"82540";"327";"23";"0";
"3381";"02.05.2022";"638527";"2372687398";"131619";"506503";"405";"0";"82553";"82201";"334";"18";"0";
"3382";"03.05.2022";"680989";"2372687399";"124599";"555934";"456";"0";"78196";"77785";"377";"34";"0";
"3383";"04.05.2022";"902934";"2372687400";"99508";"793110";"884";"9432";"63835";"54567";"518";"68";"8682";
"3384";"05.05.2022";"933834";"2372687402";"101967";"821535";"826";"9506";"64584";"55894";"566";"67";"8057";
"3385";"06.05.2022";"982832";"2372687403";"107721";"865336";"797";"8978";"68879";"60500";"770";"48";"7561";
"3386";"07.05.2022";"798184";"2372687404";"122079";"671668";"534";"3903";"78153";"74121";"474";"37";"3521";
"3387";"08.05.2022";"650109";"2372687405";"111752";"538357";"0";"0";"67700";"67365";"335";"0";"0";
"3388";"09.05.2022";"545445";"2372687406";"124418";"421027";"0";"0";"69783";"69567";"216";"0";"0";
"3389";"10.05.2022";"654837";"2372687407";"112621";"542216";"0";"0";"68925";"68615";"310";"0";"0";
"3390";"11.05.2022";"1004765";"2372687409";"108307";"887293";"0";"9165";"69067";"59962";"758";"0";"8347";
"3391";"12.05.2022";"1083735";"2372687410";"91269";"981936";"1075";"9455";"58892";"49389";"1032";"138";"8333";
"3392";"13.05.2022";"1083073";"2372687412";"94266";"979607";"997";"8203";"60484";"51664";"1080";"75";"7665";
"3393";"14.05.2022";"936208";"2372687414";"114599";"817068";"749";"3792";"74350";"70140";"593";"60";"3557";
"3394";"15.05.2022";"770968";"2372687415";"114835";"655575";"558";"0";"72036";"71561";"448";"27";"0";
"3395";"16.05.2022";"1053702";"2372687416";"98417";"942370";"946";"11969";"65519";"53389";"886";"67";"11177";
"3396";"17.05.2022";"1070880";"2372687418";"76457";"984998";"974";"8451";"50206";"40913";"1453";"75";"7765";
"3397";"18.05.2022";"1048181";"2372687419";"98597";"940581";"1016";"7987";"62561";"54246";"948";"109";"7258";
"3398";"19.05.2022";"1081220";"2372687420";"89673";"983303";"1017";"7227";"55344";"47556";"1091";"133";"6564";
"3399";"20.05.2022";"1086780";"2372687421";"102343";"977069";"1025";"6343";"63802";"56893";"1203";"122";"5584";
"3400";"21.05.2022";"884723";"2372687422";"115849";"763297";"860";"4717";"74894";"70502";"512";"105";"3775";
"3401";"22.05.2022";"748514";"2372687423";"111247";"636574";"693";"0";"69342";"68912";"339";"91";"0";
"3402";"23.05.2022";"988244";"2372687425";"99281";"877709";"1022";"10232";"63902";"53750";"578";"123";"9451";
"3403";"24.05.2022";"1026472";"2372687427";"98853";"918320";"1190";"8109";"60928";"52298";"820";"145";"7665";
"3404";"25.05.2022";"1063031";"2372687428";"105466";"948227";"1258";"8080";"65927";"57223";"919";"124";"7661";
"3405";"26.05.2022";"1052602";"2372687429";"91494";"952178";"1132";"7798";"57006";"48588";"913";"129";"7376";
"3406";"27.05.2022";"1067011";"2372687430";"81521";"977375";"1210";"6905";"51964";"44232";"1109";"145";"6478";
"3407";"28.05.2022";"843588";"2372687431";"109588";"729570";"776";"3654";"69925";"65784";"495";"80";"3566";
"3408";"29.05.2022";"720166";"2372687432";"112250";"607372";"544";"0";"69509";"69105";"350";"54";"0";
"3409";"30.05.2022";"874032";"2372687434";"91846";"770818";"827";"10541";"61141";"50891";"496";"85";"9669";
"3410";"31.05.2022";"1014829";"2372687435";"76133";"929038";"978";"8680";"49032";"40537";"734";"99";"7662";
"3411";"01.06.2022";"1009228";"2379768228";"106507";"893291";"934";"8496";"68024";"59602";"677";"91";"7654";
"3412";"02.06.2022";"1040191";"2379768229";"103545";"927504";"1042";"8100";"65620";"57124";"938";"106";"7452";
"3413";"03.06.2022";"1055062";"2379768230";"103406";"944087";"903";"6666";"64550";"57455";"736";"97";"6262";
"3414";"04.06.2022";"842857";"2379768231";"125047";"713024";"741";"4045";"81236";"77098";"450";"71";"3617";
"3415";"05.06.2022";"700084";"2379768232";"118147";"581405";"532";"0";"74691";"74373";"274";"44";"0";
"3416";"06.06.2022";"938529";"2379768233";"107545";"820124";"875";"9985";"68422";"58846";"441";"71";"9064";
"3417";"07.06.2022";"972269";"2379768234";"103690";"858365";"1021";"9193";"66844";"57927";"562";"108";"8247";
"3418";"08.06.2022";"978104";"2379768235";"103143";"865256";"1021";"8684";"66093";"57530";"457";"104";"8002";
"3419";"09.06.2022";"986650";"2379768236";"102253";"875168";"990";"8239";"65669";"57311";"511";"118";"7729";
"3420";"10.06.2022";"1023108";"2379768237";"104833";"910613";"983";"6679";"65916";"59104";"943";"99";"5770";
"3421";"11.06.2022";"828009";"2379768238";"117501";"705245";"713";"4550";"77613";"72718";"361";"84";"4450";
"3422";"12.06.2022";"675243";"2379768239";"129980";"544789";"474";"0";"81844";"81504";"293";"47";"0";
"3423";"13.06.2022";"677922";"2379768240";"122488";"554877";"557";"0";"77123";"76717";"355";"51";"0";
"3424";"14.06.2022";"982888";"2379768241";"101469";"870557";"883";"9979";"67419";"57734";"559";"69";"9057";
"3425";"15.06.2022";"1026072";"2379768242";"105954";"909984";"992";"9142";"67798";"58819";"653";"109";"8217";
"3426";"16.06.2022";"1005951";"2379768243";"105238";"890973";"1077";"8663";"67559";"58777";"633";"111";"8038";
"3427";"17.06.2022";"1045175";"2379768244";"99613";"941998";"980";"2584";"59626";"56299";"975";"86";"2266";
"3428";"18.06.2022";"849190";"2379768245";"123363";"720574";"755";"4498";"80709";"76709";"339";"73";"3588";
"3429";"19.06.2022";"743561";"2379768246";"123881";"619185";"495";"0";"78538";"78171";"329";"38";"0";
"3430";"20.06.2022";"1008207";"2379768247";"106139";"891076";"876";"10116";"70074";"59756";"718";"85";"9515";
"3431";"21.06.2022";"1056600";"2379768248";"101553";"944319";"1029";"9699";"64447";"55081";"848";"82";"8436";
"3432";"22.06.2022";"1057934";"2379768249";"110114";"938014";"1159";"8647";"70143";"61512";"764";"114";"7753";
"3433";"23.06.2022";"1039790";"2379768250";"104231";"929450";"1406";"4703";"63234";"58278";"833";"120";"4003";
"3434";"24.06.2022";"1003797";"2379768251";"107850";"890812";"1372";"3763";"64616";"60295";"853";"131";"3337";
"3435";"25.06.2022";"830718";"2379768252";"118989";"706703";"955";"4071";"77239";"73174";"376";"92";"3597";
"3436";"26.06.2022";"711212";"2379768253";"126085";"584409";"718";"0";"79983";"79571";"357";"55";"0";
"3437";"27.06.2022";"943766";"2379768254";"105908";"829233";"1075";"7550";"66551";"59010";"624";"93";"6824";
"3438";"28.06.2022";"994484";"2379768255";"99631";"883752";"1309";"9792";"64838";"54500";"943";"129";"9266";
"3439";"29.06.2022";"1032224";"2379768256";"97609";"919479";"1321";"13815";"66246";"52757";"947";"128";"12414";
"3440";"30.06.2022";"1044807";"2379768257";"100199";"932843";"1350";"10415";"63703";"53111";"923";"139";"9530";
"3441";"01.07.2022";"1034634";"2381707992";"100726";"926178";"1283";"6447";"62303";"55315";"966";"98";"5924";
"3442";"02.07.2022";"801935";"2381707993";"114210";"682861";"939";"3925";"73592";"69596";"367";"78";"3551";
"3443";"03.07.2022";"649063";"2381707994";"114486";"533869";"708";"0";"71673";"71303";"309";"61";"0";
"3444";"04.07.2022";"917858";"2381707995";"103348";"802774";"1218";"10518";"67427";"57153";"523";"100";"9651";
"3445";"05.07.2022";"984754";"2381707996";"86685";"887899";"1295";"8875";"54516";"45997";"702";"104";"7713";
"3446";"06.07.2022";"990269";"2381707997";"98901";"881080";"1305";"8983";"63195";"54639";"723";"118";"7715";
"3447";"07.07.2022";"1039980";"2381707998";"90145";"940354";"1311";"8170";"57336";"48756";"929";"126";"7525";
"3448";"08.07.2022";"1051916";"2381707999";"106295";"936056";"1750";"7815";"66081";"58886";"822";"156";"6217";
"3449";"09.07.2022";"794679";"2381708000";"121705";"668061";"908";"4005";"77494";"73559";"320";"88";"3527";
"3450";"10.07.2022";"663192";"2381708001";"100159";"562175";"858";"0";"62846";"62417";"368";"61";"0";
"3451";"11.07.2022";"938884";"2381708002";"106233";"821072";"1511";"10068";"69391";"59612";"610";"124";"9045";
"3452";"12.07.2022";"1001964";"2381708003";"102991";"889216";"1675";"8082";"63341";"55716";"621";"128";"6876";
"3453";"13.07.2022";"1008976";"2381708004";"103013";"894203";"1790";"9970";"65392";"56622";"647";"135";"7988";
"3454";"14.07.2022";"1038792";"2381708005";"95555";"932411";"1772";"9054";"61273";"52115";"761";"145";"8252";
"3455";"15.07.2022";"1030119";"2381708006";"108138";"912581";"1804";"7596";"66675";"60270";"734";"150";"5521";
"3456";"16.07.2022";"810271";"2381708007";"119889";"686229";"1296";"2857";"76772";"73556";"309";"107";"2800";
"3457";"17.07.2022";"687693";"2381708008";"122587";"564081";"1025";"0";"77449";"77100";"272";"77";"0";
"3458";"18.07.2022";"958512";"2381708009";"105922";"839658";"1688";"11244";"68749";"58411";"563";"129";"9646";
"3459";"19.07.2022";"996516";"2381708010";"105657";"879241";"1600";"10018";"67249";"57875";"680";"137";"8557";
"3460";"20.07.2022";"1027775";"2381708011";"101958";"914658";"1782";"9377";"62817";"54550";"450";"136";"7681";
"3461";"21.07.2022";"1051284";"2381708012";"90729";"949945";"1792";"8818";"55656";"47974";"683";"128";"6871";
"3462";"22.07.2022";"1019727";"2381708013";"106726";"903694";"1668";"7639";"66111";"58775";"660";"133";"6543";
"3463";"23.07.2022";"811301";"2381708014";"116137";"689744";"1499";"3921";"75595";"71452";"449";"97";"3597";
"3464";"24.07.2022";"680433";"2381708015";"117386";"562116";"931";"0";"72743";"72425";"264";"54";"0";
"3465";"25.07.2022";"958647";"2381708016";"103496";"842429";"1687";"11035";"66402";"56088";"503";"108";"9703";
"3466";"26.07.2022";"1011645";"2381708017";"106723";"893135";"1868";"9919";"68362";"58995";"644";"142";"8581";
"3467";"27.07.2022";"1001664";"2381708018";"104895";"886038";"1793";"8938";"66838";"58462";"626";"108";"7642";
"3468";"28.07.2022";"1036139";"2381708019";"101183";"925083";"1884";"7989";"62381";"54483";"637";"133";"7128";
"3469";"29.07.2022";"1026600";"2381708020";"106659";"910635";"1736";"7570";"66504";"59194";"613";"128";"6569";
"3470";"30.07.2022";"848239";"2381708021";"117773";"725067";"1346";"4053";"75951";"71990";"379";"88";"3494";
"3471";"31.07.2022";"712289";"2381708022";"120267";"591084";"938";"0";"74914";"74514";"335";"65";"0";
"3472";"01.08.2022";"966126";"2386774073";"106206";"847822";"1594";"10504";"68989";"58692";"460";"112";"9725";
"3473";"02.08.2022";"998532";"2386774074";"103044";"884170";"1784";"9534";"65426";"56153";"591";"114";"8568";
"3474";"03.08.2022";"996528";"2386774075";"101641";"884781";"1682";"8424";"63498";"54971";"645";"107";"7775";
"3475";"04.08.2022";"1018472";"2386774076";"101609";"907097";"1786";"7980";"63104";"55360";"561";"118";"7065";
"3476";"05.08.2022";"1020504";"2386774077";"106304";"905132";"1670";"7398";"65050";"57751";"719";"112";"6468";
"3477";"06.08.2022";"783523";"2386774078";"115183";"662919";"1209";"4212";"73929";"69989";"291";"65";"3584";
"3478";"07.08.2022";"674051";"2386774079";"116447";"556671";"933";"0";"73158";"72829";"288";"41";"0";
"3479";"08.08.2022";"961549";"2386774080";"103118";"846132";"1410";"10889";"67535";"57134";"564";"80";"9757";
"3480";"09.08.2022";"1000922";"2386774081";"100673";"888959";"1483";"9807";"64087";"54838";"591";"96";"8562";
"3481";"10.08.2022";"1027315";"2386774082";"101573";"918341";"1747";"5654";"60771";"55029";"590";"115";"5037";
"3482";"11.08.2022";"1019712";"2386774083";"96259";"915111";"1720";"6622";"59227";"53184";"592";"109";"5342";
"3483";"12.08.2022";"1014586";"2386774084";"98488";"907093";"1693";"7312";"61824";"54839";"650";"105";"6230";
"3484";"13.08.2022";"807814";"2386774085";"107245";"692613";"1429";"6527";"70889";"64368";"373";"97";"6051";
"3485";"14.08.2022";"697581";"2386774086";"111488";"585165";"928";"0";"68788";"68394";"350";"44";"0";
"3486";"15.08.2022";"970056";"2386774087";"97182";"861523";"1582";"9769";"61749";"52820";"570";"98";"8261";
"3487";"16.08.2022";"980659";"2386774088";"95416";"876080";"1641";"7522";"58408";"51263";"686";"120";"6339";
"3488";"17.08.2022";"990283";"2386774089";"96472";"886305";"1717";"5789";"56970";"51022";"659";"100";"5189";
"3489";"18.08.2022";"1031868";"2386774090";"95484";"928811";"1727";"5846";"56478";"50702";"658";"100";"5018";
"3490";"19.08.2022";"1044815";"2386774091";"100319";"935796";"1781";"6919";"61704";"55141";"777";"98";"5688";
"3491";"20.08.2022";"855597";"2386774092";"109231";"740158";"1492";"4716";"69763";"65788";"357";"84";"3534";
"3492";"21.08.2022";"721117";"2386774093";"117996";"602156";"965";"0";"72376";"71945";"372";"59";"0";
"3493";"22.08.2022";"987972";"2386774094";"102071";"872908";"1695";"11298";"66217";"55485";"573";"26";"10133";
"3494";"23.08.2022";"1030560";"2386774095";"98650";"920913";"1733";"9264";"62096";"53222";"753";"32";"8089";
"3495";"24.08.2022";"1017589";"2386774096";"93837";"916061";"1427";"6264";"57606";"51349";"675";"24";"5558";
"3496";"25.08.2022";"1039324";"2386774097";"92901";"933993";"1353";"11077";"60502";"49697";"666";"19";"10120";
"3497";"26.08.2022";"1052159";"2386774098";"98864";"943317";"1357";"8621";"62172";"53613";"841";"16";"7702";
"3498";"27.08.2022";"866441";"2386774099";"113709";"746458";"1069";"5205";"73779";"68875";"429";"13";"4462";
"3499";"28.08.2022";"751467";"2386774100";"114898";"635905";"664";"0";"70828";"70466";"355";"7";"0";
"3500";"29.08.2022";"1094337";"2386774101";"93967";"987321";"1281";"11768";"63035";"50887";"904";"13";"11231";
"3501";"30.08.2022";"1117290";"2386774102";"90637";"1015753";"1323";"9577";"57795";"48384";"1053";"76";"8282";
"3502";"31.08.2022";"1167803";"2386774103";"87937";"1072205";"1386";"6275";"53266";"47011";"653";"90";"5512";
"3503";"01.09.2022";"1094641";"2390015845";"99507";"982887";"1315";"10932";"63046";"52497";"441";"62";"10046";
"3504";"02.09.2022";"1115174";"2390015846";"86766";"1021671";"1318";"5419";"51866";"46375";"493";"71";"4927";
"3505";"03.09.2022";"936651";"2390015847";"110029";"822123";"1046";"3453";"69705";"66009";"314";"47";"3335";
"3506";"04.09.2022";"771815";"2390015848";"112924";"658243";"648";"0";"69661";"69360";"265";"36";"0";
"3507";"05.09.2022";"1084993";"2390015849";"94482";"978526";"1475";"10510";"61264";"50643";"375";"45";"10201";
"3508";"06.09.2022";"1140948";"2390015850";"92331";"1037795";"1416";"9406";"57449";"48480";"458";"24";"8487";
"3509";"07.09.2022";"1136504";"2390015851";"88570";"1038363";"1391";"8180";"54276";"46304";"448";"17";"7507";
"3510";"08.09.2022";"1136695";"2390015852";"90566";"1036834";"1544";"7751";"54228";"46569";"429";"19";"7211";
"3511";"09.09.2022";"1119255";"2390015853";"103665";"1006603";"1397";"7590";"62635";"55625";"380";"15";"6615";
"3512";"10.09.2022";"951274";"2390015854";"117372";"828361";"963";"4578";"72488";"68388";"281";"10";"3809";
"3513";"11.09.2022";"814192";"2390015855";"125901";"687474";"817";"0";"74898";"74635";"250";"13";"0";
"3514";"12.09.2022";"1069024";"2390015856";"100384";"956559";"1422";"10659";"64793";"54166";"329";"14";"10284";
"3515";"13.09.2022";"1104207";"2390015857";"97350";"996461";"1468";"8928";"59835";"51209";"355";"13";"8258";
"3516";"14.09.2022";"1121226";"2390015858";"87192";"1024194";"1622";"8218";"52910";"44881";"397";"14";"7618";
"3517";"15.09.2022";"1184286";"2390015859";"88286";"1086048";"1785";"8167";"54216";"46282";"394";"23";"7517";
"3518";"16.09.2022";"1180007";"2390015860";"91789";"1079414";"1727";"7077";"56049";"48866";"442";"14";"6727";
"3519";"17.09.2022";"968327";"2390015861";"115283";"848143";"1077";"3824";"73602";"69575";"389";"12";"3626";
"3520";"18.09.2022";"788407";"2390015862";"104565";"683258";"584";"0";"62396";"62108";"283";"5";"0";
"3521";"19.09.2022";"1065149";"2390015863";"76822";"986318";"1536";"473";"39107";"38711";"385";"11";"0";
"3522";"20.09.2022";"1155554";"2390015864";"98687";"1052838";"1545";"2484";"53624";"50966";"484";"19";"2155";
"3523";"21.09.2022";"1187108";"2390015865";"97074";"1077556";"1587";"10891";"59785";"49002";"448";"15";"10320";
"3524";"22.09.2022";"1170844";"2390015866";"95769";"1062146";"1634";"11295";"60702";"49832";"362";"11";"10497";
"3525";"23.09.2022";"1218004";"2390015867";"105447";"1110726";"1831";"0";"58632";"58191";"420";"21";"0";
